id_student,final_result,target_lulus,avg_score_early,Prediksi_Lulus,Probabilitas_Lulus,Hasil_Prediksi,Hasil_Aktual
693910,Withdrawn,0,93.0,1,0.82034385,LULUS (1),GAGAL/MUNDUR (0)
528083,Pass,1,30.0,0,0.3231246,GAGAL/MUNDUR (0),LULUS (1)
549872,Pass,1,83.0,1,0.5753834,LULUS (1),LULUS (1)
694010,Pass,1,90.0,1,0.7974888,LULUS (1),LULUS (1)
365375,Withdrawn,0,75.0,1,0.6050869,LULUS (1),GAGAL/MUNDUR (0)
628521,Pass,1,76.0,0,0.3303698,GAGAL/MUNDUR (0),LULUS (1)
2694886,Pass,1,71.0,1,0.5548779,LULUS (1),LULUS (1)
633093,Pass,1,60.0,1,0.52229536,LULUS (1),LULUS (1)
676322,Distinction,1,100.0,1,0.59593844,LULUS (1),LULUS (1)
646184,Pass,1,0.0,1,0.6009106,LULUS (1),LULUS (1)
686051,Pass,1,81.0,1,0.5041407,LULUS (1),LULUS (1)
516405,Withdrawn,0,80.0,1,0.5143404,LULUS (1),GAGAL/MUNDUR (0)
607178,Pass,1,0.0,1,0.622606,LULUS (1),LULUS (1)
623641,Pass,1,65.0,0,0.48636445,GAGAL/MUNDUR (0),LULUS (1)
274712,Fail,0,71.0,0,0.4065888,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
581027,Fail,0,0.0,0,0.18984208,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
490297,Withdrawn,0,46.0,0,0.19425282,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
576445,Withdrawn,0,0.0,1,0.53389597,LULUS (1),GAGAL/MUNDUR (0)
649165,Pass,1,86.0,1,0.7037575,LULUS (1),LULUS (1)
594157,Pass,1,40.0,0,0.46723375,GAGAL/MUNDUR (0),LULUS (1)
560072,Distinction,1,84.0,1,0.7471204,LULUS (1),LULUS (1)
604966,Pass,1,82.0,1,0.76596683,LULUS (1),LULUS (1)
694682,Withdrawn,0,0.0,0,0.04463894,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
2202076,Withdrawn,0,48.0,0,0.34314477,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
580702,Pass,1,82.0,1,0.554563,LULUS (1),LULUS (1)
383785,Withdrawn,0,42.0,0,0.3087427,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
543428,Pass,1,64.0,1,0.5365043,LULUS (1),LULUS (1)
2298895,Distinction,1,92.2,1,0.8484189,LULUS (1),LULUS (1)
1848820,Fail,0,64.75,0,0.43892848,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
583833,Withdrawn,0,0.0,0,0.1288617,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
578030,Distinction,1,93.0,1,0.7434371,LULUS (1),LULUS (1)
642900,Distinction,1,0.0,1,0.59442526,LULUS (1),LULUS (1)
681566,Pass,1,100.0,1,0.7349231,LULUS (1),LULUS (1)
2459292,Pass,1,95.0,1,0.7878141,LULUS (1),LULUS (1)
584210,Withdrawn,0,69.66666666666667,0,0.34463224,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
485374,Pass,1,76.0,1,0.5944678,LULUS (1),LULUS (1)
595428,Fail,0,89.25,1,0.8580778,LULUS (1),GAGAL/MUNDUR (0)
2672734,Withdrawn,0,30.0,0,0.14857602,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
618849,Withdrawn,0,89.0,1,0.83897555,LULUS (1),GAGAL/MUNDUR (0)
677641,Distinction,1,99.0,1,0.92930156,LULUS (1),LULUS (1)
552898,Pass,1,80.0,1,0.5562192,LULUS (1),LULUS (1)
367646,Distinction,1,86.0,1,0.6897009,LULUS (1),LULUS (1)
409663,Withdrawn,0,82.0,0,0.3184322,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
396799,Distinction,1,68.0,1,0.67415124,LULUS (1),LULUS (1)
699437,Pass,1,100.0,1,0.8396149,LULUS (1),LULUS (1)
485762,Pass,1,74.0,1,0.65574104,LULUS (1),LULUS (1)
1449245,Fail,0,89.0,1,0.64593685,LULUS (1),GAGAL/MUNDUR (0)
610402,Withdrawn,0,39.0,0,0.1677323,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
561752,Pass,1,100.0,1,0.5608573,LULUS (1),LULUS (1)
321952,Fail,0,65.0,1,0.59908193,LULUS (1),GAGAL/MUNDUR (0)
679275,Withdrawn,0,0.0,0,0.33894467,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
563945,Withdrawn,0,0.0,0,0.01717246,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
686200,Distinction,1,100.0,1,0.72919655,LULUS (1),LULUS (1)
548838,Pass,1,60.0,1,0.5758799,LULUS (1),LULUS (1)
630992,Fail,0,100.0,1,0.74642295,LULUS (1),GAGAL/MUNDUR (0)
633527,Withdrawn,0,0.0,0,0.1543499,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
687769,Pass,1,1.0,1,0.50184745,LULUS (1),LULUS (1)
374353,Withdrawn,0,79.0,1,0.56987673,LULUS (1),GAGAL/MUNDUR (0)
2251500,Fail,0,1.0,0,0.44361854,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
533969,Fail,0,70.0,0,0.42755976,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
89188,Pass,1,77.0,1,0.6926487,LULUS (1),LULUS (1)
340899,Withdrawn,0,100.0,0,0.35667798,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
593755,Pass,1,90.0,1,0.8007145,LULUS (1),LULUS (1)
579017,Pass,1,85.0,1,0.5188426,LULUS (1),LULUS (1)
604423,Distinction,1,0.0,0,0.19793038,GAGAL/MUNDUR (0),LULUS (1)
630264,Pass,1,71.0,0,0.29777646,GAGAL/MUNDUR (0),LULUS (1)
377846,Pass,1,55.0,1,0.50832504,LULUS (1),LULUS (1)
529789,Withdrawn,0,65.0,0,0.3651364,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
618768,Withdrawn,0,0.0,0,0.026634866,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
624940,Withdrawn,0,0.0,0,0.048491932,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
626372,Pass,1,0.0,0,0.10931733,GAGAL/MUNDUR (0),LULUS (1)
603036,Pass,1,81.0,1,0.71882844,LULUS (1),LULUS (1)
695256,Pass,1,100.0,1,0.60577625,LULUS (1),LULUS (1)
683144,Withdrawn,0,0.0,0,0.015743485,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
1398821,Withdrawn,0,0.0,0,0.020684248,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
387359,Withdrawn,0,71.8,1,0.54843956,LULUS (1),GAGAL/MUNDUR (0)
46812,Withdrawn,0,55.0,0,0.29399064,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
558915,Pass,1,98.0,1,0.8735861,LULUS (1),LULUS (1)
638018,Distinction,1,89.0,1,0.81746775,LULUS (1),LULUS (1)
577764,Distinction,1,98.0,1,0.77343047,LULUS (1),LULUS (1)
114999,Pass,1,74.0,1,0.6958431,LULUS (1),LULUS (1)
539737,Pass,1,76.0,1,0.63438517,LULUS (1),LULUS (1)
651925,Pass,1,100.0,1,0.7051512,LULUS (1),LULUS (1)
617347,Fail,0,0.0,0,0.052343898,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
350929,Withdrawn,0,92.0,1,0.6917529,LULUS (1),GAGAL/MUNDUR (0)
517617,Pass,1,70.0,1,0.65128225,LULUS (1),LULUS (1)
516434,Pass,1,100.0,1,0.73235476,LULUS (1),LULUS (1)
654260,Distinction,1,90.0,1,0.8290299,LULUS (1),LULUS (1)
552441,Distinction,1,80.0,1,0.7115104,LULUS (1),LULUS (1)
561215,Withdrawn,0,86.0,1,0.8055906,LULUS (1),GAGAL/MUNDUR (0)
571789,Withdrawn,0,0.0,0,0.49419162,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
511524,Pass,1,77.0,1,0.63721997,LULUS (1),LULUS (1)
501487,Distinction,1,91.0,1,0.817761,LULUS (1),LULUS (1)
1068316,Fail,0,52.666666666666664,1,0.5295942,LULUS (1),GAGAL/MUNDUR (0)
552110,Fail,0,74.0,1,0.6844868,LULUS (1),GAGAL/MUNDUR (0)
550046,Distinction,1,82.0,1,0.6120982,LULUS (1),LULUS (1)
578034,Pass,1,74.5,1,0.7477019,LULUS (1),LULUS (1)
647764,Pass,1,1.0,1,0.66164225,LULUS (1),LULUS (1)
555408,Fail,0,64.66666666666667,0,0.46600282,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
2433221,Pass,1,60.0,0,0.4179834,GAGAL/MUNDUR (0),LULUS (1)
501918,Fail,0,0.0,0,0.3030046,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
558018,Distinction,1,91.0,1,0.8916207,LULUS (1),LULUS (1)
2305237,Withdrawn,0,0.0,1,0.6110253,LULUS (1),GAGAL/MUNDUR (0)
612439,Pass,1,84.5,1,0.7112074,LULUS (1),LULUS (1)
599385,Pass,1,0.0,0,0.42545414,GAGAL/MUNDUR (0),LULUS (1)
602244,Fail,0,0.0,0,0.013419829,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
691257,Withdrawn,0,27.5,0,0.27458346,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
604106,Pass,1,61.5,0,0.45961908,GAGAL/MUNDUR (0),LULUS (1)
527102,Fail,0,100.0,1,0.7938541,LULUS (1),GAGAL/MUNDUR (0)
500581,Distinction,1,0.0,1,0.58162946,LULUS (1),LULUS (1)
525820,Fail,0,44.0,0,0.27356303,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
386956,Withdrawn,0,64.0,0,0.2525418,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
687861,Pass,1,65.0,0,0.33006302,GAGAL/MUNDUR (0),LULUS (1)
315850,Pass,1,78.0,1,0.56203175,LULUS (1),LULUS (1)
507359,Pass,1,80.0,1,0.5718446,LULUS (1),LULUS (1)
633219,Pass,1,86.0,1,0.65848464,LULUS (1),LULUS (1)
2698257,Pass,1,58.0,0,0.31333995,GAGAL/MUNDUR (0),LULUS (1)
522434,Pass,1,67.0,0,0.48886213,GAGAL/MUNDUR (0),LULUS (1)
530196,Withdrawn,0,86.54545454545455,1,0.59743726,LULUS (1),GAGAL/MUNDUR (0)
677873,Pass,1,100.0,1,0.8326945,LULUS (1),LULUS (1)
608774,Withdrawn,0,0.0,0,0.03127003,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
644453,Withdrawn,0,0.0,0,0.057879318,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
607827,Fail,0,0.0,0,0.41011626,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
482513,Pass,1,85.66666666666667,1,0.79149204,LULUS (1),LULUS (1)
2482994,Fail,0,95.0,1,0.6225058,LULUS (1),GAGAL/MUNDUR (0)
1943214,Withdrawn,0,0.0,0,0.46206307,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
593157,Withdrawn,0,0.0,0,0.4528283,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
559826,Fail,0,0.0,0,0.27381557,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
314555,Withdrawn,0,0.0,1,0.55254376,LULUS (1),GAGAL/MUNDUR (0)
608504,Pass,1,70.0,1,0.57582986,LULUS (1),LULUS (1)
99993,Pass,1,79.5,1,0.70523316,LULUS (1),LULUS (1)
123379,Withdrawn,0,0.0,0,0.046560917,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
602320,Withdrawn,0,78.0,0,0.4079909,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
534234,Fail,0,84.0,1,0.6233085,LULUS (1),GAGAL/MUNDUR (0)
606663,Withdrawn,0,0.0,0,0.029558001,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
534428,Pass,1,1.0,1,0.61031026,LULUS (1),LULUS (1)
654755,Withdrawn,0,0.0,0,0.13595375,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
274237,Withdrawn,0,0.0,0,0.019843915,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
690687,Withdrawn,0,0.0,0,0.082918495,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
563783,Pass,1,80.0,1,0.65608364,LULUS (1),LULUS (1)
422530,Pass,1,90.33333333333333,1,0.67047435,LULUS (1),LULUS (1)
483872,Pass,1,84.5,1,0.7787274,LULUS (1),LULUS (1)
567970,Fail,0,73.0,1,0.54497,LULUS (1),GAGAL/MUNDUR (0)
689050,Distinction,1,82.0,1,0.7896291,LULUS (1),LULUS (1)
590416,Fail,0,1.0,1,0.65626484,LULUS (1),GAGAL/MUNDUR (0)
586078,Pass,1,52.0,0,0.39093462,GAGAL/MUNDUR (0),LULUS (1)
696713,Pass,1,0.0,0,0.04531352,GAGAL/MUNDUR (0),LULUS (1)
161491,Distinction,1,84.0,1,0.5933887,LULUS (1),LULUS (1)
577099,Pass,1,69.0,1,0.53745794,LULUS (1),LULUS (1)
601271,Fail,0,54.0,0,0.2835571,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
407404,Distinction,1,89.0,1,0.53443736,LULUS (1),LULUS (1)
679237,Fail,0,56.0,0,0.35223526,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
585222,Fail,0,78.33333333333333,1,0.67247987,LULUS (1),GAGAL/MUNDUR (0)
533004,Fail,0,78.5,1,0.6181866,LULUS (1),GAGAL/MUNDUR (0)
2300911,Withdrawn,0,82.14285714285714,0,0.47173497,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
509416,Withdrawn,0,0.0,1,0.52190727,LULUS (1),GAGAL/MUNDUR (0)
677216,Distinction,1,0.0,0,0.026634866,GAGAL/MUNDUR (0),LULUS (1)
680027,Distinction,1,98.25,1,0.8883082,LULUS (1),LULUS (1)
509177,Withdrawn,0,0.0,0,0.13108994,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
626841,Distinction,1,72.0,1,0.7484152,LULUS (1),LULUS (1)
578847,Distinction,1,86.0,1,0.56248885,LULUS (1),LULUS (1)
508627,Fail,0,0.0,0,0.1759326,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
907261,Pass,1,87.0,1,0.6576474,LULUS (1),LULUS (1)
485421,Pass,1,0.0,0,0.19987202,GAGAL/MUNDUR (0),LULUS (1)
409708,Pass,1,100.0,1,0.6393185,LULUS (1),LULUS (1)
696203,Pass,1,100.0,1,0.5601811,LULUS (1),LULUS (1)
700820,Distinction,1,1.0,1,0.6440041,LULUS (1),LULUS (1)
651351,Withdrawn,0,0.0,0,0.30961022,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
2627398,Withdrawn,0,1.0,1,0.64268965,LULUS (1),GAGAL/MUNDUR (0)
619363,Pass,1,0.0,1,0.61040205,LULUS (1),LULUS (1)
69489,Withdrawn,0,0.0,0,0.37473655,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
319073,Pass,1,90.0,1,0.8233661,LULUS (1),LULUS (1)
679114,Withdrawn,0,85.0,1,0.7241943,LULUS (1),GAGAL/MUNDUR (0)
551791,Pass,1,87.66666666666667,1,0.780233,LULUS (1),LULUS (1)
518155,Withdrawn,0,53.5,0,0.3551175,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
598503,Withdrawn,0,65.0,1,0.54490155,LULUS (1),GAGAL/MUNDUR (0)
681335,Withdrawn,0,84.0,1,0.63293016,LULUS (1),GAGAL/MUNDUR (0)
521542,Fail,0,0.0,0,0.08662339,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
688038,Distinction,1,0.0,1,0.5202543,LULUS (1),LULUS (1)
293754,Distinction,1,78.0,1,0.5833742,LULUS (1),LULUS (1)
288655,Withdrawn,0,100.0,1,0.6500783,LULUS (1),GAGAL/MUNDUR (0)
166988,Pass,1,71.0,1,0.5912707,LULUS (1),LULUS (1)
413705,Fail,0,0.0,0,0.48568976,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
632083,Distinction,1,91.5,1,0.8608074,LULUS (1),LULUS (1)
654545,Fail,0,100.0,1,0.65955645,LULUS (1),GAGAL/MUNDUR (0)
589445,Withdrawn,0,0.0,0,0.1423892,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
478496,Fail,0,0.0,0,0.038865466,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
339494,Pass,1,83.0,1,0.5418408,LULUS (1),LULUS (1)
638388,Pass,1,88.0,1,0.74903387,LULUS (1),LULUS (1)
577235,Pass,1,56.0,0,0.31773224,GAGAL/MUNDUR (0),LULUS (1)
588194,Withdrawn,0,0.0,0,0.048491932,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
353066,Withdrawn,0,0.0,0,0.02694186,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
536203,Withdrawn,0,45.0,0,0.3021558,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
603791,Fail,0,0.0,0,0.09566798,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
508573,Pass,1,0.0,1,0.5023147,LULUS (1),LULUS (1)
1886295,Distinction,1,83.0,1,0.7632989,LULUS (1),LULUS (1)
2435965,Withdrawn,0,53.0,0,0.16370183,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
587179,Withdrawn,0,0.0,0,0.28944516,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
235492,Fail,0,91.0,1,0.6909185,LULUS (1),GAGAL/MUNDUR (0)
541171,Withdrawn,0,33.5,0,0.25901476,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
623589,Distinction,1,86.0,1,0.8017971,LULUS (1),LULUS (1)
597192,Withdrawn,0,0.0,0,0.023467636,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
389639,Pass,1,90.0,1,0.6055126,LULUS (1),LULUS (1)
2657781,Pass,1,82.0,0,0.45131475,GAGAL/MUNDUR (0),LULUS (1)
595986,Pass,1,61.5,1,0.5520244,LULUS (1),LULUS (1)
634077,Pass,1,77.0,1,0.5722614,LULUS (1),LULUS (1)
573742,Pass,1,65.0,0,0.3364491,GAGAL/MUNDUR (0),LULUS (1)
681642,Pass,1,88.5,1,0.54897225,LULUS (1),LULUS (1)
606463,Distinction,1,0.0,0,0.46854225,GAGAL/MUNDUR (0),LULUS (1)
539635,Distinction,1,100.0,1,0.84654987,LULUS (1),LULUS (1)
689397,Fail,0,100.0,1,0.6501841,LULUS (1),GAGAL/MUNDUR (0)
657285,Distinction,1,100.0,1,0.65109026,LULUS (1),LULUS (1)
519995,Withdrawn,0,0.0,0,0.3186215,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
2177720,Fail,0,88.33333333333333,1,0.7524653,LULUS (1),GAGAL/MUNDUR (0)
393682,Fail,0,0.0,0,0.041808587,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
2459878,Pass,1,84.5,1,0.6252546,LULUS (1),LULUS (1)
580755,Withdrawn,0,0.0,0,0.046560917,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
412304,Withdrawn,0,100.0,1,0.80234075,LULUS (1),GAGAL/MUNDUR (0)
2570396,Pass,1,1.0,1,0.70177156,LULUS (1),LULUS (1)
178072,Pass,1,66.8,0,0.45275304,GAGAL/MUNDUR (0),LULUS (1)
592272,Pass,1,0.0,0,0.3352523,GAGAL/MUNDUR (0),LULUS (1)
634649,Fail,0,70.0,1,0.6841121,LULUS (1),GAGAL/MUNDUR (0)
544649,Withdrawn,0,76.0,1,0.59592336,LULUS (1),GAGAL/MUNDUR (0)
2424750,Pass,1,56.0,0,0.2917795,GAGAL/MUNDUR (0),LULUS (1)
582320,Pass,1,83.66666666666667,1,0.7256949,LULUS (1),LULUS (1)
614241,Fail,0,0.0,0,0.38503656,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
691926,Pass,1,78.0,1,0.63212484,LULUS (1),LULUS (1)
629580,Fail,0,0.0,0,0.291949,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
126912,Fail,0,62.42857142857143,0,0.31779307,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
504728,Pass,1,0.0,1,0.5037822,LULUS (1),LULUS (1)
611329,Pass,1,1.0,1,0.6841808,LULUS (1),LULUS (1)
361411,Pass,1,100.0,1,0.65955645,LULUS (1),LULUS (1)
499246,Pass,1,47.5,0,0.29523286,GAGAL/MUNDUR (0),LULUS (1)
599464,Withdrawn,0,0.0,0,0.027282575,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
247292,Pass,1,67.0,0,0.49340665,GAGAL/MUNDUR (0),LULUS (1)
515349,Distinction,1,100.0,1,0.7586768,LULUS (1),LULUS (1)
2149225,Withdrawn,0,0.0,0,0.18851255,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
626018,Fail,0,68.0,1,0.5174567,LULUS (1),GAGAL/MUNDUR (0)
617332,Fail,0,68.0,0,0.48647857,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
558435,Distinction,1,62.0,1,0.6631214,LULUS (1),LULUS (1)
558769,Fail,0,73.0,1,0.65908074,LULUS (1),GAGAL/MUNDUR (0)
567627,Pass,1,77.0,1,0.56745523,LULUS (1),LULUS (1)
571963,Pass,1,0.0,1,0.5081436,LULUS (1),LULUS (1)
576568,Pass,1,83.33333333333333,1,0.7849271,LULUS (1),LULUS (1)
354050,Fail,0,58.666666666666664,0,0.44108874,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
539913,Withdrawn,0,0.0,0,0.027282575,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
2570929,Pass,1,92.0,1,0.83442426,LULUS (1),LULUS (1)
525874,Fail,0,92.0,1,0.51200813,LULUS (1),GAGAL/MUNDUR (0)
655484,Withdrawn,0,67.0,0,0.34352005,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
406600,Pass,1,56.0,0,0.46137634,GAGAL/MUNDUR (0),LULUS (1)
572804,Withdrawn,0,52.0,0,0.13798079,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
616728,Fail,0,0.0,0,0.2994194,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
481618,Withdrawn,0,0.0,1,0.6214531,LULUS (1),GAGAL/MUNDUR (0)
643712,Withdrawn,0,0.0,0,0.44628492,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
633208,Pass,1,73.0,0,0.43803835,GAGAL/MUNDUR (0),LULUS (1)
515821,Fail,0,0.0,0,0.32065147,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
580646,Distinction,1,77.0,1,0.6784492,LULUS (1),LULUS (1)
618360,Withdrawn,0,0.0,0,0.03724438,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
611255,Pass,1,90.0,1,0.8693941,LULUS (1),LULUS (1)
570317,Pass,1,79.0,1,0.55652076,LULUS (1),LULUS (1)
618015,Pass,1,87.0,1,0.75012726,LULUS (1),LULUS (1)
597662,Pass,1,78.0,1,0.7500194,LULUS (1),LULUS (1)
175991,Fail,0,51.0,0,0.28946292,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
549677,Withdrawn,0,56.0,0,0.48153725,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
583713,Pass,1,81.0,1,0.7238278,LULUS (1),LULUS (1)
630891,Fail,0,21.0,0,0.3596544,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
563081,Pass,1,52.0,0,0.48163313,GAGAL/MUNDUR (0),LULUS (1)
582842,Withdrawn,0,0.0,0,0.028083187,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
550470,Distinction,1,87.33333333333333,1,0.87278056,LULUS (1),LULUS (1)
561437,Pass,1,91.0,1,0.77594256,LULUS (1),LULUS (1)
557694,Pass,1,92.5,1,0.8085208,LULUS (1),LULUS (1)
613593,Fail,0,88.0,1,0.56464803,LULUS (1),GAGAL/MUNDUR (0)
617543,Withdrawn,0,70.0,1,0.5846512,LULUS (1),GAGAL/MUNDUR (0)
585449,Fail,0,94.0,1,0.8432562,LULUS (1),GAGAL/MUNDUR (0)
569935,Pass,1,84.0,1,0.704829,LULUS (1),LULUS (1)
585525,Withdrawn,0,24.0,0,0.098594055,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
2563715,Pass,1,0.0,0,0.3549939,GAGAL/MUNDUR (0),LULUS (1)
690406,Withdrawn,0,0.0,0,0.08782342,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
420173,Distinction,1,0.0,1,0.5987479,LULUS (1),LULUS (1)
623321,Fail,0,82.0,0,0.4763732,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
558244,Fail,0,79.5,1,0.66805273,LULUS (1),GAGAL/MUNDUR (0)
552339,Pass,1,71.0,1,0.7788981,LULUS (1),LULUS (1)
675699,Fail,0,35.0,0,0.16408634,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
285992,Withdrawn,0,0.0,0,0.05237914,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
590886,Withdrawn,0,69.5,1,0.6303381,LULUS (1),GAGAL/MUNDUR (0)
598252,Pass,1,85.0,1,0.5791089,LULUS (1),LULUS (1)
496355,Pass,1,67.0,0,0.22791474,GAGAL/MUNDUR (0),LULUS (1)
574955,Fail,0,88.0,0,0.31770062,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
1913872,Fail,0,62.666666666666664,1,0.5704023,LULUS (1),GAGAL/MUNDUR (0)
505826,Withdrawn,0,0.0,0,0.4340469,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
596089,Pass,1,0.0,0,0.37978047,GAGAL/MUNDUR (0),LULUS (1)
529572,Fail,0,84.0,1,0.52603316,LULUS (1),GAGAL/MUNDUR (0)
624321,Withdrawn,0,0.0,0,0.32977763,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
426137,Withdrawn,0,35.0,0,0.31570113,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
620519,Pass,1,0.0,1,0.5406226,LULUS (1),LULUS (1)
446296,Fail,0,87.0,1,0.5043274,LULUS (1),GAGAL/MUNDUR (0)
411150,Withdrawn,0,1.0,1,0.589703,LULUS (1),GAGAL/MUNDUR (0)
610385,Pass,1,100.0,1,0.7511682,LULUS (1),LULUS (1)
360266,Distinction,1,0.0,1,0.6360612,LULUS (1),LULUS (1)
650424,Pass,1,80.0,1,0.6173822,LULUS (1),LULUS (1)
592245,Distinction,1,0.0,0,0.48945895,GAGAL/MUNDUR (0),LULUS (1)
558489,Pass,1,90.0,1,0.58575666,LULUS (1),LULUS (1)
583686,Withdrawn,0,0.0,0,0.32951438,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
656815,Pass,1,95.0,1,0.5264118,LULUS (1),LULUS (1)
558463,Pass,1,100.0,1,0.8001419,LULUS (1),LULUS (1)
152973,Pass,1,1.0,0,0.44741553,GAGAL/MUNDUR (0),LULUS (1)
445114,Pass,1,78.0,1,0.70242405,LULUS (1),LULUS (1)
611309,Fail,0,80.0,1,0.5221532,LULUS (1),GAGAL/MUNDUR (0)
1268772,Pass,1,70.0,1,0.6139209,LULUS (1),LULUS (1)
592899,Fail,0,100.0,1,0.53867817,LULUS (1),GAGAL/MUNDUR (0)
572154,Pass,1,85.33333333333333,1,0.7685028,LULUS (1),LULUS (1)
552509,Fail,0,0.0,0,0.47890636,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
2541388,Pass,1,90.0,1,0.699116,LULUS (1),LULUS (1)
543686,Pass,1,79.0,1,0.54902184,LULUS (1),LULUS (1)
